idx,dataset,y,pred_target,crawler_success,gs_success,gs_radius_found,angle_x_crawler_gs_deg,sphere_frac,sphere_vol,dist_x_to_crawler,dist_x_to_gs,dist_crawler_to_gs,ring_n,ring_r_min,ring_r_max,ring_count_y0,ring_count_y1,ring_count_pred0,ring_count_pred1,attr_methods,attr_baselines,attr_ig_steps,attr_topk,attr_sg_samples,attr_sg_stdevs,attr_sg_nt_type,attr_perturb_samples,attr_perturbations_per_eval,attr_ig_zero_success,attr_ig_zero_sensitivity,attr_ig_zero_fidelity_del_auc,attr_ig_zero_fidelity_ins_auc,attr_ig_zero_fidelity_del_delta_topk,attr_ig_zero_fidelity_ins_delta_topk,attr_ig_zero_stability_lipschitz,attr_ig_zero_stability_mean_attr_change,attr_ig_zero_cosine_truegrad,attr_ig_zero_boundary_alignment,attr_ig_boundary_success,attr_ig_boundary_sensitivity,attr_ig_boundary_fidelity_del_auc,attr_ig_boundary_fidelity_ins_auc,attr_ig_boundary_fidelity_del_delta_topk,attr_ig_boundary_fidelity_ins_delta_topk,attr_ig_boundary_stability_lipschitz,attr_ig_boundary_stability_mean_attr_change,attr_ig_boundary_cosine_truegrad,attr_ig_boundary_boundary_alignment,attr_lime_zero_success,attr_lime_zero_sensitivity,attr_lime_zero_fidelity_del_auc,attr_lime_zero_fidelity_ins_auc,attr_lime_zero_fidelity_del_delta_topk,attr_lime_zero_fidelity_ins_delta_topk,attr_lime_zero_stability_lipschitz,attr_lime_zero_stability_mean_attr_change,attr_lime_zero_cosine_truegrad,attr_lime_zero_boundary_alignment,attr_lime_boundary_success,attr_lime_boundary_sensitivity,attr_lime_boundary_fidelity_del_auc,attr_lime_boundary_fidelity_ins_auc,attr_lime_boundary_fidelity_del_delta_topk,attr_lime_boundary_fidelity_ins_delta_topk,attr_lime_boundary_stability_lipschitz,attr_lime_boundary_stability_mean_attr_change,attr_lime_boundary_cosine_truegrad,attr_lime_boundary_boundary_alignment,attr_ks_zero_success,attr_ks_zero_sensitivity,attr_ks_zero_fidelity_del_auc,attr_ks_zero_fidelity_ins_auc,attr_ks_zero_fidelity_del_delta_topk,attr_ks_zero_fidelity_ins_delta_topk,attr_ks_zero_stability_lipschitz,attr_ks_zero_stability_mean_attr_change,attr_ks_zero_cosine_truegrad,attr_ks_zero_boundary_alignment,attr_ks_boundary_success,attr_ks_boundary_sensitivity,attr_ks_boundary_fidelity_del_auc,attr_ks_boundary_fidelity_ins_auc,attr_ks_boundary_fidelity_del_delta_topk,attr_ks_boundary_fidelity_ins_delta_topk,attr_ks_boundary_stability_lipschitz,attr_ks_boundary_stability_mean_attr_change,attr_ks_boundary_cosine_truegrad,attr_ks_boundary_boundary_alignment
10,data_wgs,1,0,True,True,0.7,112.28478510153066,0.0018,0.001444586016431107,1.0508387088775635,4.214726061491092e-07,1.0508389472961426,0,0.7,1.0508387088775635,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.0671441555023193,3.863696575164795,4.889891147613525,4.8179521560668945,6.7812724113464355,0.14131620675325393,0.21662814915180206,0.09859859943389893,True,,0.8760595917701721,4.339407920837402,4.885198593139648,4.7467942237854,2.992199420928955,0.06841508112847805,0.7675353288650513,-0.41093960404396057,True,,0.6943943500518799,3.6148884296417236,4.864352226257324,3.4771502017974854,47.58565139770508,0.9420515537261963,0.26756995916366577,-0.08173088729381561,True,,0.8482744693756104,4.301187992095947,4.885198593139648,4.7467942237854,4.907829761505127,0.09031910821795464,0.748840868473053,-0.43760401010513306,True,,0.46982234716415405,4.5452880859375,3.7570271492004395,6.018426418304443,67.76205444335938,1.5230661471684774,0.3290550112724304,-0.010340690612792969,True,,0.8356461524963379,4.30201530456543,4.885198593139648,4.7467942237854,5.092746257781982,0.12939086084564527,0.7629560232162476,-0.4142841100692749
11,data_wgs,0,0,True,True,1.0499999999999998,51.89504115968387,0.00055,0.00011125042309389676,0.9585922956466675,1.0038542747497559,0.8596280217170715,0,0.9585922956466675,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.1889735758304596,0.827850878238678,3.2410495281219482,1.4252712726593018,5.722017288208008,0.12617446115861336,0.2727925777435303,0.2607876658439636,True,,0.5550985336303711,2.737407684326172,3.332005023956299,3.2699739933013916,1.490966796875,0.045337046744922796,0.8301292657852173,0.22560441493988037,True,,-1.0156289339065552,2.087177276611328,3.2482759952545166,2.411060094833374,41.20689010620117,0.759810209274292,0.32917535305023193,0.2700517773628235,True,,0.545606791973114,2.729207992553711,3.332005023956299,3.2699739933013916,2.7812860012054443,0.07331971017022927,0.7926287651062012,0.2490917444229126,True,,-1.8589630126953125,0.895444393157959,5.857742786407471,0.12247145175933838,53.46895980834961,1.4440693298975626,0.20912905037403107,0.14028820395469666,True,,0.5439035296440125,2.7269229888916016,3.332005023956299,3.2699739933013916,5.055017471313477,0.12081365063786506,0.8288824558258057,0.23642349243164062
12,data_wgs,1,1,True,True,1.0499999999999998,69.1275500851713,0.0001,1.2565882840786697e-06,0.796497106552124,1.03218674659729,1.055453896522522,0,0.796497106552124,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.0909326076507568,4.560133457183838,4.945796012878418,6.0141448974609375,11.824799537658691,0.16661191123227279,0.4064825773239136,-0.17780807614326477,True,,0.7934552431106567,3.531398057937622,4.009005546569824,3.898531198501587,3.561368227005005,0.06266480535268784,0.820256233215332,-0.6979043483734131,True,,-0.23216098546981812,4.534246921539307,4.702273368835449,4.707882404327393,44.405582427978516,0.9902379175027212,0.4066583812236786,-0.1527630239725113,True,,0.7922725677490234,3.534763813018799,3.997288942337036,3.9275152683258057,2.744983673095703,0.07088611957927544,0.8077988624572754,-0.7301121950149536,True,,-2.805234432220459,3.296006202697754,5.739976406097412,3.6935348510742188,55.37514114379883,1.0898361345132193,0.48054155707359314,-0.2819606363773346,True,,0.7902580499649048,3.5258288383483887,4.009005546569824,3.898531198501587,3.247030258178711,0.08288762631515662,0.8239548206329346,-0.7140896320343018
13,data_wgs,1,1,True,True,1.0499999999999998,38.73393567454095,0.0,0.0,0.8420429825782776,1.0178951025009155,0.6387097835540771,0,0.8420429825782776,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.8660997152328491,2.0300838947296143,7.403471946716309,1.786036729812622,8.71120834350586,0.1573103635261456,0.37564942240715027,-0.30730390548706055,True,,0.8142001628875732,2.793647527694702,3.188065767288208,3.1186869144439697,2.6283814907073975,0.0454520928983887,0.8648836612701416,-0.5932519435882568,True,,-1.0792536735534668,2.1838507652282715,5.059643268585205,1.4760231971740723,42.47140121459961,1.0736005187034607,0.36847275495529175,-0.3105505108833313,True,,0.8052191734313965,2.794246196746826,3.1759231090545654,3.15483021736145,2.5410566329956055,0.07080457309881846,0.8352457284927368,-0.6200463771820068,True,,-0.5960397720336914,3.784201145172119,4.01715087890625,4.54270076751709,64.75757598876953,1.2790916740894318,0.40993911027908325,-0.27932167053222656,True,,0.7952010035514832,2.7876830101013184,3.1759231090545654,3.15483021736145,2.293621063232422,0.05258618202060461,0.8769590854644775,-0.5981353521347046
14,data_wgs,0,0,True,True,1.4,52.23845931899622,0.0,0.0,0.9036229252815247,1.3447293043136597,1.0661139488220215,0,0.9036229252815247,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.2532033920288086,2.9250779151916504,4.870755672454834,4.4155497550964355,4.002573490142822,0.0812485160306096,0.7655115723609924,0.1241147592663765,True,,1.54133939743042,4.260077476501465,4.148008823394775,4.292995452880859,2.5753798484802246,0.06492897309362888,0.7906668186187744,-0.6834160089492798,True,,0.9039502143859863,2.6893057823181152,3.93570613861084,2.7663111686706543,32.01104736328125,0.6267324556907018,0.5341423749923706,-0.19018778204917908,True,,1.5272223949432373,4.277606964111328,4.284169673919678,4.3918914794921875,3.727905035018921,0.09099828836818537,0.7613216042518616,-0.6970974206924438,True,,0.09384476393461227,3.563136577606201,6.575357437133789,2.914914608001709,41.73727798461914,1.0601380705833434,0.4368341267108917,-0.48369747400283813,True,,1.5378193855285645,4.26617431640625,4.137483596801758,4.276327133178711,6.085325717926025,0.1425173652668794,0.7839306592941284,-0.6696932315826416
15,data_wgs,1,1,True,True,1.4,61.27723352794885,0.0008,0.00407444024053328,1.1886022090911865,1.2574801445007324,1.2479839324951172,0,1.1886022090911865,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-1.1489529609680176,3.0230016708374023,5.998702526092529,4.049699306488037,14.519680976867676,0.18628333359956742,0.2820320725440979,0.4661608934402466,True,,1.1422340869903564,4.074929237365723,4.312244415283203,4.221367835998535,1.7161623239517212,0.052459583369394144,0.7877586483955383,0.14526386559009552,True,,-0.7767864465713501,2.9413328170776367,5.792375564575195,3.5686235427856445,30.008014678955078,0.7393855075041453,0.19570553302764893,0.6021510362625122,True,,1.172921061515808,3.9656479358673096,4.199426651000977,4.089108943939209,5.379184722900391,0.13878639787435532,0.8011348247528076,0.18463367223739624,True,,-1.1023316383361816,3.302183151245117,6.220840930938721,4.082644939422607,50.802032470703125,1.2615866541862488,0.34884750843048096,0.5609055757522583,True,,1.1909840106964111,3.942168951034546,4.286427021026611,4.072511672973633,6.515509128570557,0.14787229001522065,0.8096022605895996,0.14756260812282562
16,data_wgs,0,0,True,True,1.4,51.97790755745457,0.0,0.0,0.9698249101638794,1.3592147827148438,1.0789319276809692,0,0.9698249101638794,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.079301357269287,5.591949462890625,4.667313098907471,7.356566429138184,2.9989614486694336,0.06391141278048357,0.6040881872177124,0.039002880454063416,True,,0.9645709991455078,4.667730331420898,5.058215141296387,5.047745227813721,2.047037363052368,0.05248832373569409,0.8753628730773926,0.6088141202926636,True,,-1.008349895477295,4.292052745819092,6.887051582336426,5.877352714538574,44.60000991821289,1.025020988782247,0.7773060202598572,-0.0658496618270874,True,,0.9530554413795471,4.661427974700928,5.141299247741699,4.988525390625,3.2364580631256104,0.07015317343175412,0.8796016573905945,0.5953732132911682,True,,0.13153909146785736,4.0571136474609375,4.212217330932617,5.292332172393799,74.3228988647461,1.5337241888046265,0.6395512819290161,-0.11688768863677979,True,,0.9560899138450623,4.654284477233887,5.05937385559082,4.950275897979736,3.7679996490478516,0.09817986066142718,0.8783174157142639,0.5973871946334839
17,data_wgs,0,0,True,True,1.0499999999999998,47.173025084703596,0.0,0.0,0.8374499082565308,1.0328946113586426,0.7695230841636658,0,0.8374499082565308,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.0970902293920517,5.213564872741699,5.324663162231445,5.061063766479492,4.102899551391602,0.08055950999259949,0.37664830684661865,0.30227693915367126,True,,1.7804298400878906,3.9832589626312256,3.744901180267334,3.7673707008361816,2.1254985332489014,0.05885488260537386,0.9318174719810486,0.1734573096036911,True,,0.41259878873825073,5.400274276733398,4.800880432128906,5.066274166107178,57.26187515258789,1.2697425822416941,0.43585526943206787,0.24740222096443176,True,,1.7804298400878906,3.9832589626312256,3.744901180267334,3.7673707008361816,2.9572396278381348,0.0656270227705439,0.9296634197235107,0.1753963977098465,True,,-1.0315821170806885,4.176701545715332,5.71630334854126,5.265636920928955,48.05200958251953,1.0267111937204996,0.4307928681373596,0.35911595821380615,True,,1.7784042358398438,3.9802281856536865,3.744901180267334,3.7673707008361816,2.228322982788086,0.06148340739309788,0.9308675527572632,0.17370539903640747
18,data_wgs,1,1,True,True,1.75,48.27224364248037,0.0002,0.003101342172287267,1.2801847457885742,1.4148296117782593,1.10883629322052,0,1.2801847457885742,1.75,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.9866949319839478,3.305802822113037,6.102408409118652,5.041012287139893,4.642683506011963,0.09068941635390122,0.22436562180519104,0.44890469312667847,True,,1.6131272315979004,4.090317249298096,4.083024024963379,4.258395195007324,1.7702363729476929,0.05001358439524969,0.7629880309104919,-0.1336343139410019,True,,-0.48998504877090454,3.7704834938049316,5.183189868927002,5.117131233215332,35.02245330810547,0.8208917319774628,0.3444433808326721,0.6668563485145569,True,,1.6001617908477783,4.07825231552124,4.013660907745361,4.115603923797607,4.875268459320068,0.10284951751430829,0.7465639114379883,-0.11136103421449661,True,,-0.7972137928009033,3.665644407272339,6.0658440589904785,5.1244893074035645,60.31428146362305,1.378467579682668,0.3750976026058197,0.6781108379364014,True,,1.5996344089508057,4.092891693115234,4.083024024963379,4.258395195007324,8.328761100769043,0.20070217549800873,0.7440788149833679,-0.16048234701156616
19,data_wgs,1,1,True,True,1.0499999999999998,53.276687190410506,0.0009,0.0003990599502916601,1.0100845098495483,0.9746935963630676,0.8904519081115723,0,1.0100845098495483,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.3398516774177551,3.415705442428589,5.831433296203613,4.947941780090332,5.9964985847473145,0.10539744483927886,0.2583980858325958,-0.09388384222984314,True,,0.8874126672744751,3.627666473388672,3.9945015907287598,3.950923442840576,2.1576757431030273,0.054896589120229086,0.7800889015197754,0.4286736845970154,True,,-0.32496631145477295,2.1668362617492676,4.691895008087158,3.0634427070617676,25.325923919677734,0.5475223670403163,0.33966559171676636,-0.17912256717681885,True,,0.8714115619659424,3.6082234382629395,4.060096740722656,3.8822712898254395,2.3763413429260254,0.06808286545177301,0.756497859954834,0.42253005504608154,True,,-0.7721055746078491,2.4295263290405273,5.044987201690674,3.1628477573394775,38.10345458984375,0.6945983727773031,0.34267669916152954,-0.18679004907608032,True,,0.8634315729141235,3.6139535903930664,4.087211608886719,3.844219207763672,3.2999203205108643,0.08233350453277428,0.7727947235107422,0.4400080740451813
20,data_wgs,1,1,True,True,1.4,99.91745421347899,5e-05,0.001075177785965708,1.308394432067871,1.3251181840896606,2.0161964893341064,0,1.308394432067871,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.4544811248779297,3.987313747406006,5.669583797454834,4.785241603851318,8.046492576599121,0.11346242738266786,0.5415710210800171,0.5162019729614258,True,,1.069939136505127,4.212012767791748,3.9634077548980713,4.60365104675293,2.322381019592285,0.05479537652184566,0.7137735486030579,-0.6050989031791687,True,,0.4397364556789398,3.6885271072387695,3.7252306938171387,4.712930679321289,29.013124465942383,0.7878425876299541,0.5835942029953003,0.3727712035179138,True,,0.9889518022537231,4.185504913330078,4.311428546905518,4.443833351135254,3.6489968299865723,0.09262017173071703,0.7140173316001892,-0.6015254259109497,True,,-0.06262685358524323,3.339850902557373,4.599475383758545,4.885660648345947,39.91149139404297,1.0201557199160258,0.6316108703613281,0.3763895034790039,True,,1.0300805568695068,4.149535179138184,4.223109245300293,4.3105573654174805,15.945541381835938,0.33421887904405595,0.7051275968551636,-0.5892248153686523
21,data_wgs,0,0,True,True,0.7,73.35724400792839,0.03345,0.003436624135259582,0.9162635207176208,0.6916134357452393,0.977179765701294,0,0.7,0.9162635207176208,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.634040117263794,-0.43803924322128296,3.262618064880371,0.799345076084137,7.645828723907471,0.13669889122247697,0.10723836719989777,0.3204967677593231,True,,0.8128605484962463,3.200315475463867,3.9227917194366455,3.8403737545013428,2.829014539718628,0.07490557208657264,0.5651745200157166,0.5962409973144531,True,,2.2737717628479004,0.7579327821731567,3.262618064880371,0.799345076084137,67.67973327636719,1.1571469128131866,-0.045414894819259644,0.3129603862762451,True,,0.8703299760818481,3.1887824535369873,4.005347728729248,3.748983144760132,5.563563346862793,0.12128423725565275,0.5872429013252258,0.5774924159049988,True,,1.4879224300384521,1.1514875888824463,2.895691394805908,2.88141131401062,78.19249725341797,1.855749519666036,0.06469787657260895,0.23527461290359497,True,,0.853262186050415,3.2140235900878906,3.9227917194366455,3.8403737545013428,8.985424041748047,0.1720331132411957,0.590324342250824,0.5772842168807983
22,data_wgs,1,1,True,True,1.0499999999999998,76.5370239429648,0.0007,0.0004211020907997387,1.0308384895324707,1.0415458679199219,1.283553957939148,0,1.0308384895324707,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,1.846763014793396,3.096574068069458,1.45843505859375,5.187890529632568,4.244971752166748,0.08525670493642488,0.22831785678863525,0.07464618980884552,True,,0.8019931316375732,3.6970975399017334,3.8825252056121826,3.833587884902954,1.760499119758606,0.04885771616051594,0.687362551689148,-0.04631763696670532,True,,0.29715579748153687,2.6963822841644287,5.284808158874512,2.556392192840576,39.0350227355957,0.7746487239996592,0.32996082305908203,0.2763468623161316,True,,0.7707904577255249,3.7180471420288086,3.8825252056121826,3.833587884902954,3.7273290157318115,0.06885406685372193,0.6929593086242676,-0.02057194709777832,True,,0.5431429147720337,3.422905683517456,5.294562816619873,3.904025077819824,35.88145065307617,1.0313742637634278,0.40031710267066956,0.181503564119339,True,,0.8011636734008789,3.696951150894165,3.8825252056121826,3.833587884902954,2.443635940551758,0.06350650526583194,0.6946313381195068,-0.030180543661117554
23,data_wgs,0,0,True,True,0.7,72.13509484656313,0.09915,0.00033763427856798494,0.7300987243652344,0.6413794159889221,0.8106206059455872,0,0.7,0.7300987243652344,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.2649022936820984,0.9462389349937439,1.7432470321655273,0.6213670372962952,3.3978984355926514,0.0828893443569541,0.19794805347919464,-0.0580778568983078,True,,0.688178300857544,1.1035966873168945,0.8743574619293213,0.886243462562561,3.2743608951568604,0.06252844464033842,0.3650290071964264,-0.026664555072784424,True,,-0.3880951404571533,1.248172640800476,1.513776421546936,0.21716541051864624,31.95577049255371,0.5660704791545867,0.17097797989845276,-0.05876421928405762,True,,0.6874713897705078,1.1064205169677734,0.8743574619293213,0.886243462562561,2.372079372406006,0.056397949407498045,0.38405781984329224,-0.0059408992528915405,True,,-0.19179773330688477,1.132581114768982,0.7445308566093445,0.08684420585632324,29.41362762451172,0.7081131339073181,0.20478908717632294,-0.05341021716594696,True,,0.6844707727432251,1.1078827381134033,0.8743574619293213,0.886243462562561,1.9912134408950806,0.04762366780390342,0.3531876802444458,-0.029322415590286255
24,data_wgs,0,0,True,True,1.4,57.363929303902786,0.0,0.0,1.2939448356628418,1.366001844406128,1.2781985998153687,0,1.2939448356628418,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.07540825754404068,5.509868144989014,6.107714653015137,5.0882344245910645,4.035534858703613,0.08660795465111733,0.4212077260017395,0.58436119556427,True,,1.7095897197723389,5.766684532165527,5.845074653625488,6.633856296539307,2.6830291748046875,0.06047488848368327,0.8245976567268372,0.3823687732219696,True,,-0.26528114080429077,4.935720443725586,5.800055503845215,6.078482627868652,42.285545349121094,0.820758714278539,0.38581809401512146,0.6176184415817261,True,,1.7081942558288574,5.718842506408691,6.013781547546387,6.301720142364502,5.5158915519714355,0.12885457302133244,0.8111202120780945,0.4023219347000122,True,,-0.7391505241394043,5.102054595947266,7.674389839172363,4.97007942199707,38.042633056640625,0.98717160820961,0.40725257992744446,0.5897883176803589,True,,1.712475061416626,5.768479347229004,5.845074653625488,6.633856296539307,6.206954479217529,0.15534880285461744,0.8252913355827332,0.3939797878265381
25,data_wgs,1,1,True,True,1.0499999999999998,69.06831862444355,0.0004,2.1691981640620186e-05,0.8780527710914612,1.0143245458602905,1.0786415338516235,0,0.8780527710914612,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.6594496369361877,2.0432581901550293,5.159880638122559,3.784451484680176,8.647397994995117,0.17986490937570732,0.1311236023902893,0.028437986969947815,True,,0.7839517593383789,3.4177958965301514,3.6891613006591797,3.6890065670013428,1.8683750629425049,0.051751390223701794,0.7484105825424194,-0.48768913745880127,True,,1.130212426185608,1.9182143211364746,5.159880638122559,3.784451484680176,36.013675689697266,0.9208790997664134,0.1652827113866806,0.06520700454711914,True,,0.8007748126983643,3.4111223220825195,3.5829288959503174,3.5947391986846924,2.5791804790496826,0.060868003964424135,0.7363032102584839,-0.5006337761878967,True,,0.4029110372066498,2.436192035675049,4.789971351623535,3.952772855758667,42.554832458496094,0.8328667084376017,0.12842682003974915,-0.06823502480983734,True,,0.771926999092102,3.4130444526672363,3.6962883472442627,3.6408143043518066,3.6962294578552246,0.07337883574267229,0.7519392371177673,-0.4722982943058014
26,data_wgs,1,1,True,True,1.4,51.63857935258794,0.0001,0.00010263674185303591,1.0682138204574585,1.357106328010559,1.0878502130508423,0,1.0682138204574585,1.4,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.17223715782165527,3.9618871212005615,7.141580104827881,6.395930290222168,8.973727226257324,0.1403021494547526,0.39207038283348083,-0.6128988265991211,True,,1.2694151401519775,5.069540023803711,5.336113929748535,5.387703895568848,2.366664171218872,0.06329673565924168,0.7777081727981567,-0.2341662496328354,True,,-0.08157020807266235,5.351675033569336,6.553553581237793,6.486910820007324,50.85390853881836,0.9451018055280049,0.6451139450073242,-0.47854021191596985,True,,1.2686963081359863,5.066286087036133,5.35488748550415,5.333281517028809,3.5246288776397705,0.0865124013274908,0.766489565372467,-0.21131256222724915,True,,-0.13599342107772827,5.145545482635498,6.738994121551514,6.038267612457275,59.2557258605957,1.0917113463083903,0.6228501200675964,-0.42409178614616394,True,,1.2504277229309082,5.076011657714844,5.35488748550415,5.333281517028809,3.9293532371520996,0.11064523259798685,0.7717974185943604,-0.2293284833431244
27,data_wgs,0,0,True,True,1.0499999999999998,54.654009722466995,0.0016,0.0001627328136338251,0.915647566318512,1.0498656034469604,0.9101495742797852,0,0.915647566318512,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,2.0366122722625732,1.5938916206359863,3.4230411052703857,1.4219260215759277,11.342491149902344,0.15368565308550994,0.2900433838367462,0.4896703064441681,True,,0.7563591003417969,3.4840564727783203,4.209949016571045,3.3004307746887207,1.7463226318359375,0.04863094892352819,0.8004617691040039,0.4594653844833374,True,,0.13545887172222137,3.100924015045166,3.763768434524536,2.639683961868286,29.09836196899414,0.6862160821755727,0.5098931193351746,-0.13582611083984375,True,,0.7653906345367432,3.492927074432373,4.241211414337158,3.5055043697357178,3.3143229484558105,0.08234263807535172,0.8010292053222656,0.4300426244735718,True,,-0.13723912835121155,2.6761832237243652,4.520507335662842,1.747882604598999,66.8786392211914,0.8456227401892344,0.542050302028656,-0.07288490235805511,True,,0.7821779251098633,3.462756395339966,4.0546064376831055,3.4107940196990967,6.645801067352295,0.13842137406269708,0.8221867680549622,0.4493573009967804
28,data_wgs,1,1,True,True,1.0499999999999998,92.83940320314545,0.00235,0.00027585218597457817,0.9244396686553955,0.8718716502189636,1.30176842212677,0,0.9244396686553955,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.2806470990180969,2.0287787914276123,4.704655170440674,3.9601879119873047,21.88657569885254,0.2541670302549998,-0.08106483519077301,-0.7828006744384766,True,,1.1969937086105347,3.016239643096924,3.0454328060150146,3.0178146362304688,2.520151376724243,0.06170361824333668,0.7671501636505127,-0.24921521544456482,True,,-0.14544177055358887,1.5907464027404785,3.311249017715454,2.414196252822876,40.282413482666016,0.9817478597164154,0.07378187775611877,-0.5583549737930298,True,,1.1110950708389282,3.139129400253296,3.2760658264160156,2.9374771118164062,4.856342315673828,0.11457077401379744,0.7672277688980103,-0.23337769508361816,True,,-0.5137760639190674,2.2790884971618652,4.009458065032959,4.4585771560668945,80.81533813476562,2.0833452502886454,0.2163638323545456,-0.6170515418052673,True,,1.1874146461486816,3.129016160964966,3.2760658264160156,2.9374771118164062,5.264725208282471,0.11907946666081747,0.7578009963035583,-0.26350611448287964
29,data_wgs,1,1,True,True,1.0499999999999998,74.4584443771045,0.00045,5.304183600717268e-05,0.9246947765350342,1.0438376665115356,1.1947447061538696,0,0.9246947765350342,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,-0.3984774053096771,3.2189974784851074,3.4326071739196777,4.643435001373291,3.829012632369995,0.06917943519850572,0.5121819972991943,0.542553186416626,True,,0.8911842107772827,3.1103403568267822,3.156250238418579,3.213325262069702,1.6364431381225586,0.04158721854910254,0.7990387082099915,-0.2789292335510254,True,,-0.35265231132507324,2.6883163452148438,3.317391872406006,4.352878570556641,20.267845153808594,0.41791839996973673,0.4459199905395508,0.6253167390823364,True,,0.8640371561050415,3.131840229034424,3.2145352363586426,3.2900712490081787,2.5325307846069336,0.05518453201899926,0.8014211654663086,-0.28646406531333923,True,,-0.6013151407241821,2.7463419437408447,3.790019989013672,4.472738742828369,33.22336959838867,0.7069473226865133,0.4514179527759552,0.5878573656082153,True,,0.884640097618103,3.1286258697509766,3.1883022785186768,3.282148838043213,3.5615944862365723,0.08877843916416168,0.8112787008285522,-0.2676829695701599
30,data_wgs,0,0,True,True,1.0499999999999998,39.395664307163116,0.0006,0.0013000670873411064,1.1227738857269287,0.9903592467308044,0.7230798006057739,0,1.0499999999999998,1.1227738857269287,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.39337068796157837,4.2373785972595215,3.353761672973633,4.435044765472412,4.939194679260254,0.1025002951423327,0.3081863820552826,0.5644239187240601,True,,1.2975659370422363,3.9799180030822754,3.9140233993530273,3.77960467338562,2.3530614376068115,0.05456633691986402,0.8323839902877808,0.5742741823196411,True,,-0.3873225152492523,3.2970633506774902,2.4437637329101562,4.509113788604736,47.39881134033203,0.9150290668010712,0.33509308099746704,0.4075092375278473,True,,1.2521731853485107,4.012693405151367,3.9140233993530273,3.77960467338562,4.6923322677612305,0.10953663513064385,0.836910605430603,0.5850636959075928,True,,0.47461998462677,4.312459468841553,1.6598320007324219,5.256631851196289,58.41163635253906,1.3512175778547924,0.3970564603805542,0.3302132189273834,True,,1.260432481765747,4.001326084136963,3.9816157817840576,3.9544789791107178,8.42825984954834,0.2127609744668007,0.8189488649368286,0.5829193592071533
31,data_wgs,0,0,True,True,1.0499999999999998,50.94232289568125,0.00015,6.209865179068397e-05,1.0054737329483032,1.0378673076629639,0.8792392015457153,0,1.0054737329483032,1.0499999999999998,0,0,0,0,"ig,lime,ks","zero,boundary",64,10,50,0.1,smoothgrad,300,64,True,,0.4849396347999573,2.9531733989715576,2.925726890563965,2.6702611446380615,3.575073719024658,0.06265229322016239,0.3100573718547821,-0.00034971535205841064,True,,1.066931128501892,3.4667041301727295,3.6093602180480957,3.6664469242095947,1.621581792831421,0.04280486628413201,0.7679699659347534,0.7063248157501221,True,,0.10714149475097656,3.1191823482513428,4.185899257659912,2.3391997814178467,30.049108505249023,0.727621191740036,0.4024782180786133,-0.07454999536275864,True,,1.0557143688201904,3.4623398780822754,3.6093602180480957,3.6664469242095947,2.4304304122924805,0.05441185707847277,0.7270395755767822,0.7181047201156616,True,,0.1877373307943344,2.796847343444824,4.185899257659912,2.3391997814178467,43.5482177734375,0.9670895238717397,0.31175607442855835,-0.0932878851890564,True,,1.0602679252624512,3.457768440246582,3.6093602180480957,3.6664469242095947,2.339106321334839,0.0607355359941721,0.7608310580253601,0.7004700899124146
